timestamp,backend_url,latency_ms,status_code,routing_mode
2025-05-08T12:39:06.627652,http://localhost:8081,33,200,round-robin
2025-05-08T12:39:06.628093,http://localhost:8081,27,200,round-robin
2025-05-08T12:39:06.628290,http://localhost:8081,29,200,round-robin
2025-05-08T12:39:06.628400,http://localhost:8081,30,200,round-robin
2025-05-08T12:39:06.628504,http://localhost:8081,32,200,round-robin
2025-05-08T12:39:06.628600,http://localhost:8081,32,200,round-robin
2025-05-08T12:39:06.628782,http://localhost:8081,33,200,round-robin
2025-05-08T12:39:06.628880,http://localhost:8081,27,200,round-robin
2025-05-08T12:39:06.629236,http://localhost:8081,43,200,round-robin
2025-05-08T12:39:06.629349,http://localhost:8081,29,200,round-robin
2025-05-08T12:39:06.630619,http://localhost:8081,30,200,round-robin
2025-05-08T12:39:06.630921,http://localhost:8081,33,200,round-robin
2025-05-08T12:39:06.631035,http://localhost:8081,34,200,round-robin
2025-05-08T12:39:06.631135,http://localhost:8081,33,200,round-robin
2025-05-08T12:39:06.631230,http://localhost:8081,35,200,round-robin
2025-05-08T12:39:06.632833,http://localhost:8081,41,200,round-robin
2025-05-08T12:39:06.636205,http://localhost:8081,36,200,round-robin
2025-05-08T12:39:06.636353,http://localhost:8081,38,200,round-robin
2025-05-08T12:39:06.636452,http://localhost:8081,39,200,round-robin
2025-05-08T12:39:06.636698,http://localhost:8081,40,200,round-robin
2025-05-08T12:39:06.636798,http://localhost:8081,38,200,round-robin
2025-05-08T12:39:06.636900,http://localhost:8081,36,200,round-robin
2025-05-08T12:39:06.642814,http://localhost:8081,13,200,round-robin
2025-05-08T12:39:06.648006,http://localhost:8081,18,200,round-robin
2025-05-08T12:39:06.648132,http://localhost:8081,16,200,round-robin
2025-05-08T12:39:06.652740,http://localhost:8081,23,200,round-robin
2025-05-08T12:39:06.652924,http://localhost:8081,21,200,round-robin
2025-05-08T12:39:06.667441,http://localhost:8081,14,200,round-robin
2025-05-08T12:39:06.821334,http://localhost:8082,226,200,round-robin
2025-05-08T12:39:06.825008,http://localhost:8082,228,200,round-robin
2025-05-08T12:39:06.825660,http://localhost:8082,229,200,round-robin
2025-05-08T12:39:06.825891,http://localhost:8082,225,200,round-robin
2025-05-08T12:39:06.826091,http://localhost:8082,231,200,round-robin
2025-05-08T12:39:06.826286,http://localhost:8082,228,200,round-robin
2025-05-08T12:39:06.826558,http://localhost:8082,229,200,round-robin
2025-05-08T12:39:06.826795,http://localhost:8082,229,200,round-robin
2025-05-08T12:39:06.827000,http://localhost:8082,232,200,round-robin
2025-05-08T12:39:06.827202,http://localhost:8082,232,200,round-robin
2025-05-08T12:39:06.827401,http://localhost:8082,227,200,round-robin
2025-05-08T12:39:06.827591,http://localhost:8082,227,200,round-robin
2025-05-08T12:39:06.827774,http://localhost:8082,228,200,round-robin
2025-05-08T12:39:06.827957,http://localhost:8082,228,200,round-robin
2025-05-08T12:39:06.828440,http://localhost:8082,233,200,round-robin
2025-05-08T12:39:06.828668,http://localhost:8082,228,200,round-robin
2025-05-08T12:39:06.828857,http://localhost:8082,231,200,round-robin
2025-05-08T12:39:06.829042,http://localhost:8082,230,200,round-robin
2025-05-08T12:39:06.829226,http://localhost:8082,229,200,round-robin
2025-05-08T12:39:06.830062,http://localhost:8082,244,200,round-robin
2025-05-08T12:39:06.830258,http://localhost:8082,234,200,round-robin
2025-05-08T12:39:06.830443,http://localhost:8082,233,200,round-robin
2025-05-08T12:39:06.830625,http://localhost:8082,232,200,round-robin
2025-05-08T12:39:06.830824,http://localhost:8082,234,200,round-robin
2025-05-08T12:39:06.831011,http://localhost:8082,230,200,round-robin
2025-05-08T12:39:06.831166,http://localhost:8082,233,200,round-robin
2025-05-08T12:39:06.831520,http://localhost:8082,235,200,round-robin
2025-05-08T12:39:06.831806,http://localhost:8082,236,200,round-robin
2025-05-08T12:39:06.832096,http://localhost:8082,235,200,round-robin
2025-05-08T12:39:06.832508,http://localhost:8082,231,200,round-robin
2025-05-08T12:39:06.832681,http://localhost:8082,231,200,round-robin
2025-05-08T12:39:06.832944,http://localhost:8082,236,200,round-robin
2025-05-08T12:39:06.833143,http://localhost:8082,244,200,round-robin
2025-05-08T12:39:06.838886,http://localhost:8082,210,200,round-robin
2025-05-08T12:39:06.839069,http://localhost:8082,209,200,round-robin
2025-05-08T12:39:06.839219,http://localhost:8082,209,200,round-robin
2025-05-08T12:39:06.839359,http://localhost:8082,209,200,round-robin
2025-05-08T12:39:06.839493,http://localhost:8082,206,200,round-robin
2025-05-08T12:39:06.839625,http://localhost:8082,208,200,round-robin
2025-05-08T12:39:06.845895,http://localhost:8082,208,200,round-robin
2025-05-08T12:39:06.846072,http://localhost:8082,209,200,round-robin
2025-05-08T12:39:06.848220,http://localhost:8081,18,200,round-robin
2025-05-08T12:39:06.848478,http://localhost:8081,14,200,round-robin
2025-05-08T12:39:06.849986,http://localhost:8082,202,200,round-robin
2025-05-08T12:39:06.851165,http://localhost:8081,14,200,round-robin
2025-05-08T12:39:06.854474,http://localhost:8081,20,200,round-robin
2025-05-08T12:39:06.854761,http://localhost:8081,17,200,round-robin
2025-05-08T12:39:06.855962,http://localhost:8081,22,200,round-robin
2025-05-08T12:39:06.859474,http://localhost:8081,19,200,round-robin
2025-05-08T12:39:06.859705,http://localhost:8081,23,200,round-robin
2025-05-08T12:39:06.864913,http://localhost:8081,26,200,round-robin
2025-05-08T12:39:06.867631,http://localhost:8083,267,200,round-robin
2025-05-08T12:39:06.867799,http://localhost:8083,267,200,round-robin
2025-05-08T12:39:06.867951,http://localhost:8083,268,200,round-robin
2025-05-08T12:39:06.868047,http://localhost:8083,269,200,round-robin
2025-05-08T12:39:06.868139,http://localhost:8083,268,200,round-robin
2025-05-08T12:39:06.868230,http://localhost:8083,268,200,round-robin
2025-05-08T12:39:06.868379,http://localhost:8083,270,200,round-robin
2025-05-08T12:39:06.868737,http://localhost:8083,270,200,round-robin
2025-05-08T12:39:06.868829,http://localhost:8083,269,200,round-robin
2025-05-08T12:39:06.868914,http://localhost:8083,270,200,round-robin
2025-05-08T12:39:06.869009,http://localhost:8083,272,200,round-robin
2025-05-08T12:39:06.869099,http://localhost:8083,274,200,round-robin
2025-05-08T12:39:06.869197,http://localhost:8083,273,200,round-robin
2025-05-08T12:39:06.869323,http://localhost:8083,273,200,round-robin
2025-05-08T12:39:06.869439,http://localhost:8083,272,200,round-robin
2025-05-08T12:39:06.869548,http://localhost:8083,272,200,round-robin
2025-05-08T12:39:06.869643,http://localhost:8083,275,200,round-robin
2025-05-08T12:39:06.869736,http://localhost:8083,272,200,round-robin
2025-05-08T12:39:06.870244,http://localhost:8083,272,200,round-robin
2025-05-08T12:39:06.870352,http://localhost:8083,285,200,round-robin
2025-05-08T12:39:06.870444,http://localhost:8083,273,200,round-robin
2025-05-08T12:39:06.870530,http://localhost:8083,279,200,round-robin
2025-05-08T12:39:06.870620,http://localhost:8083,274,200,round-robin
2025-05-08T12:39:06.870718,http://localhost:8083,270,200,round-robin
2025-05-08T12:39:06.870830,http://localhost:8083,275,200,round-robin
2025-05-08T12:39:06.870929,http://localhost:8083,273,200,round-robin
2025-05-08T12:39:06.871016,http://localhost:8083,270,200,round-robin
2025-05-08T12:39:06.871123,http://localhost:8083,270,200,round-robin
2025-05-08T12:39:06.871213,http://localhost:8083,275,200,round-robin
2025-05-08T12:39:06.871565,http://localhost:8083,276,200,round-robin
2025-05-08T12:39:06.871666,http://localhost:8083,276,200,round-robin
2025-05-08T12:39:06.871754,http://localhost:8083,270,200,round-robin
2025-05-08T12:39:06.871841,http://localhost:8083,277,200,round-robin
2025-05-08T12:39:06.871941,http://localhost:8081,31,200,round-robin
2025-05-08T12:39:06.872048,http://localhost:8081,26,200,round-robin
2025-05-08T12:39:06.872834,http://localhost:8082,205,200,round-robin
2025-05-08T12:39:06.881756,http://localhost:8081,13,200,round-robin
2025-05-08T12:39:06.883237,http://localhost:8083,254,200,round-robin
2025-05-08T12:39:06.883488,http://localhost:8083,254,200,round-robin
2025-05-08T12:39:06.883703,http://localhost:8083,252,200,round-robin
2025-05-08T12:39:06.884094,http://localhost:8083,254,200,round-robin
